Order Date,Region,Category,Sales,Profit
25-09-2016,Central,Furniture,68.64,17.16
24-10-2016,West,Technology,100,21
24-10-2016,West,Technology,359.98,21.5988
29-09-2014,West,Furniture,6.16,2.9568
29-09-2014,West,Furniture,2348.82,399.2994
26-06-2017,South,Office Supplies,13.872,4.6818
26-06-2017,South,Furniture,273.552,-13.6776
21-08-2016,East,Furniture,815.292,-339.705
11-02-2014,South,Technology,234.45,103.158
11-02-2014,South,Furniture,1256.22,75.3732
11-02-2014,South,Office Supplies,17.46,8.2062
23-09-2016,East,Office Supplies,10.528,3.6848
05-12-2015,Central,Office Supplies,152.8,76.4
03-09-2017,West,Office Supplies,82.56,28.896
03-09-2017,West,Technology,284.97,85.491
26-03-2017,Central,Furniture,60.84,23.1192
21-12-2014,West,Furniture,1325.76,149.148
21-12-2014,West,Furniture,572.16,35.76
23-09-2014,East,Office Supplies,28.8,10.08
02-04-2017,East,Office Supplies,11.12,2.8912
01-04-2016,South,Furniture,7.04,3.0976
15-05-2015,South,Office Supplies,17.94,8.7906
23-03-2017,West,Office Supplies,34.76,11.297
14-04-2017,East,Furniture,74.45,20.1015
04-01-2015,South,Furniture,192.22,69.1992
02-11-2017,West,Office Supplies,19.44,9.3312
17-07-2017,West,Office Supplies,32.4,15.552
17-07-2017,West,Office Supplies,57.9,28.95
17-07-2017,West,Office Supplies,10.56,0
17-07-2017,West,Furniture,1194.165,210.735
06-10-2017,East,Office Supplies,40.99,20.0851
04-11-2014,West,Office Supplies,2.94,0.7938
18-12-2016,West,Office Supplies,45.24,-30.16
18-12-2016,West,Office Supplies,18.688,2.336
18-12-2016,West,Office Supplies,11.648,3.7856
18-12-2016,West,Technology,112.776,-8.4582
18-12-2016,West,Furniture,377.45,-264.215
18-12-2016,West,Office Supplies,15.936,5.1792
18-12-2016,West,Technology,28.68,-7.17
24-09-2016,West,Furniture,21.44,7.504
24-09-2016,West,Office Supplies,511.056,-95.823
21-07-2016,East,Office Supplies,18.656,1.3992
21-07-2016,East,Office Supplies,11.088,-8.1312
21-07-2016,East,Office Supplies,66.688,4.168
21-07-2016,East,Office Supplies,99.488,8.7052
11-06-2016,West,Office Supplies,14.62,6.8714
11-06-2016,West,Office Supplies,53.984,17.5448
11-06-2016,West,Technology,389.97,132.5898
09-06-2015,West,Furniture,355.36,92.3936
09-06-2015,West,Technology,140.376,8.7735
27-10-2017,Central,Office Supplies,15.84,5.544
27-10-2017,Central,Office Supplies,8.448,2.64
22-01-2016,West,Office Supplies,12.96,6.2208
28-05-2014,West,Technology,57.408,5.7408
28-05-2014,West,Technology,27.6,2.208
29-12-2014,Central,Furniture,38.976,-50.6688
28-07-2016,Central,Office Supplies,20.44,9.198
28-07-2016,Central,Office Supplies,109.92,53.8608
24-09-2016,Central,Office Supplies,6.38,2.9348
24-09-2016,Central,Office Supplies,6.48,3.1104
02-04-2014,South,Office Supplies,15.84,7.128
02-04-2014,South,Technology,1049.93,293.9804
02-04-2014,South,Office Supplies,154.9,40.274
05-11-2015,West,Office Supplies,98.352,35.6526
28-07-2014,South,Office Supplies,14.32,5.191
28-07-2014,South,Furniture,129.888,12.9888
28-07-2014,South,Office Supplies,48.944,16.5186
26-12-2015,Central,Furniture,275.058,-90.3762
10-12-2015,East,Office Supplies,27.36,9.3024
10-12-2015,East,Office Supplies,44.75,20.585
10-12-2015,East,Technology,134.99,36.4473
10-12-2015,East,Office Supplies,26.4,12.672
10-12-2015,East,Furniture,542.94,141.1644
05-05-2016,West,Furniture,71.088,-1.7772
14-10-2017,Central,Office Supplies,27.396,-42.4638
14-10-2017,Central,Office Supplies,13.456,-23.548
05-11-2016,Central,Office Supplies,11.84,4.44
03-11-2017,West,Office Supplies,35.88,17.5812
24-11-2016,East,Office Supplies,40.752,15.282
24-11-2016,East,Technology,139.96,-22.7435
14-12-2014,East,Office Supplies,2.624,0.2952
14-12-2014,East,Furniture,136.53,-52.3365
14-12-2014,East,Technology,263.96,42.8935
03-11-2014,East,Office Supplies,11.64,3.3756
22-09-2017,East,Office Supplies,40.176,14.5638
08-05-2015,East,Furniture,79.44,30.1872
08-05-2015,East,Office Supplies,357.93,7.1586
08-05-2015,East,Furniture,127.764,21.294
08-05-2015,East,Technology,2799.944,1014.9797
08-05-2015,East,Office Supplies,19.44,9.3312
31-07-2017,Central,Technology,36.792,4.1391
01-03-2014,East,Technology,5.94,1.6038
25-09-2017,South,Office Supplies,177.55,47.9385
09-10-2015,Central,Technology,619.95,111.591
09-10-2015,Central,Technology,29.16,8.4564
09-10-2015,Central,Office Supplies,57.96,27.2412
09-10-2015,Central,Office Supplies,29.403,5.2272
29-03-2017,Central,Office Supplies,81.4,21.164
14-11-2015,West,Office Supplies,8.72,2.289
14-11-2015,West,Technology,91.176,4.5588
14-11-2015,West,Technology,159.968,29.994
26-09-2016,West,Office Supplies,12.96,6.2208
22-09-2014,Central,Office Supplies,331.536,-82.884
25-09-2015,East,Technology,899.91,395.9604
04-05-2015,Central,Technology,946.344,118.293
08-12-2017,Central,Technology,178.11,32.0598
08-12-2017,Central,Office Supplies,1089.75,305.13
08-12-2017,Central,Office Supplies,61.06,28.0876
08-12-2017,Central,Furniture,459.92,41.3928
08-12-2017,Central,Office Supplies,27.52,12.6592
29-06-2017,East,Furniture,638.82,185.2578
29-06-2017,East,Office Supplies,30.69,7.9794
29-06-2017,East,Furniture,25.16,8.5544
29-06-2014,East,Office Supplies,13.92,4.872
20-01-2014,West,Office Supplies,19.36,9.2928
20-01-2014,West,Furniture,19.3,5.79
31-12-2016,West,Office Supplies,38.376,13.4316
28-03-2017,West,Office Supplies,12.96,6.3504
28-03-2017,West,Furniture,26.48,10.0624
28-03-2017,West,Technology,532.72,53.272
28-03-2017,West,Office Supplies,26.72,12.8256
28-03-2017,West,Office Supplies,20.04,9.6192
28-03-2017,West,Office Supplies,795.48,7.9548
28-03-2017,West,Furniture,21.56,6.8992
08-12-2016,South,Technology,249.584,31.198
08-12-2016,South,Technology,68.112,17.8794
08-12-2016,South,Technology,16.56,-2.484
18-11-2017,East,Technology,74.95,36.7255
30-05-2014,Central,Furniture,355.455,-184.8366
22-01-2016,West,Office Supplies,44.4,22.2
22-01-2016,West,Office Supplies,20.65,9.499
03-02-2016,South,Furniture,866.4,225.264
29-03-2015,South,Office Supplies,5.56,1.4456
14-10-2014,Central,Office Supplies,3.16,-8.532
14-10-2014,Central,Technology,1999.96,624.9875
11-08-2015,South,Furniture,46.152,12.1149
22-11-2015,South,Technology,32.985,-1.9791
30-12-2016,West,Office Supplies,481.32,125.1432
30-12-2016,West,Office Supplies,6.384,2.1546
12-08-2017,West,Office Supplies,542.94,152.0232
12-08-2017,West,Furniture,54.92,19.7712
03-11-2015,East,Furniture,1448.82,209.274
10-09-2015,West,Office Supplies,353.88,17.694
08-11-2014,West,Technology,333.576,25.0182
08-10-2016,Central,Office Supplies,60.144,20.2986
08-09-2017,Central,Technology,85.2,20.235
25-02-2015,East,Office Supplies,3.15,1.512
25-02-2015,East,Office Supplies,22.72,10.224
24-09-2015,West,Furniture,14.91,4.6221
24-09-2015,West,Office Supplies,1158.12,335.8548
26-11-2015,Central,Technology,599.99,233.9961
31-08-2016,Central,Office Supplies,23.968,2.3968
12-04-2016,West,Furniture,638.288,-31.9144
12-04-2016,West,Office Supplies,13.208,4.6228
04-12-2016,East,Office Supplies,15.528,5.823
04-12-2016,West,Office Supplies,104.85,50.328
11-11-2014,West,Office Supplies,30.48,7.9248
11-11-2014,West,Furniture,112.648,11.2648
02-04-2015,West,Technology,71.976,24.2919
12-12-2015,West,Office Supplies,2.21,0.5967
12-12-2015,West,Office Supplies,15.52,7.4496
12-12-2015,West,Office Supplies,36.44,16.398
02-10-2017,West,Furniture,217.764,-384.7164
02-10-2017,West,Office Supplies,39.072,4.3956
02-10-2017,West,Office Supplies,22.638,-16.6012
02-10-2017,West,Office Supplies,95.144,10.7037
10-04-2017,South,Furniture,12.32,1.848
10-04-2017,South,Office Supplies,4.419,-3.0933
29-09-2017,West,Office Supplies,35,16.8
29-09-2017,West,Furniture,72.784,0
29-09-2017,West,Office Supplies,97.84,25.4384
29-09-2017,West,Furniture,51.75,15.525
29-09-2017,West,Office Supplies,46.672,16.3352
29-09-2014,East,Office Supplies,1395.54,362.8404
29-09-2014,East,Furniture,117.36,36.3816
29-09-2014,East,Office Supplies,18.9,8.694
29-09-2014,East,Office Supplies,77.52,37.9848
20-08-2014,Central,Furniture,421.372,-6.0196
11-07-2014,Central,Technology,575.968,43.1976
11-07-2014,Central,Office Supplies,10.368,3.6288
22-03-2015,West,Technology,15.984,1.1988
12-05-2017,East,Office Supplies,10.272,1.1556
13-11-2017,Central,Office Supplies,61.792,6.1792
13-11-2017,Central,Furniture,205.9992,-27.2646
04-09-2016,South,Office Supplies,12.192,4.1148
04-09-2016,South,Office Supplies,87.168,8.7168
04-09-2016,South,Office Supplies,31.744,8.3328
06-02-2016,South,Furniture,132.224,-18.1808
22-03-2015,West,Office Supplies,105.52,48.5392
22-03-2015,West,Furniture,91.96,15.6332
22-03-2015,West,Technology,1487.976,185.997
02-07-2015,East,Office Supplies,19.44,9.3312
15-06-2015,South,Technology,11.672,-0.7295
26-11-2014,East,Technology,279.96,78.3888
26-11-2014,East,Office Supplies,12.912,4.6806
26-11-2014,East,Office Supplies,17.088,5.7672
26-11-2014,East,Office Supplies,93.15,44.712
26-11-2014,East,Office Supplies,11.52,5.6448
12-05-2017,West,Office Supplies,238.62,4.7724
12-05-2017,West,Office Supplies,7.77,2.0979
12-05-2017,West,Furniture,285.48,-10.7055
12-05-2017,West,Office Supplies,19.168,6.4692
02-05-2014,East,Office Supplies,26.136,1.9602
03-09-2017,East,Office Supplies,419.4,201.312
03-09-2017,East,Furniture,90.801,14.1246
03-09-2017,East,Furniture,181.764,-8.0784
03-09-2017,East,Office Supplies,5.56,2.224
03-12-2016,Central,Furniture,581.96,104.7528
03-12-2016,Central,Furniture,29.98,8.0946
18-07-2015,West,Technology,519.96,176.7864
21-07-2016,South,Office Supplies,6.264,2.0358
21-07-2016,South,Furniture,363.92,0
09-06-2015,South,Office Supplies,64.2,-42.8
09-06-2015,South,Office Supplies,38.52,-26.964
09-06-2015,South,Technology,72.6,-8.1675
27-11-2017,West,Technology,57.568,5.7568
27-03-2015,West,Office Supplies,83.7,3.348
22-09-2015,South,Office Supplies,32.4,15.552
22-09-2015,South,Furniture,47.98,11.0354
17-11-2015,West,Technology,415.968,51.996
17-11-2015,West,Office Supplies,304.9,6.098
17-11-2015,West,Furniture,80.96,29.1456
17-11-2015,West,Office Supplies,777.21,54.4047
17-11-2015,West,Office Supplies,32.4,15.552
17-11-2015,West,Furniture,225.568,2.8196
17-11-2015,West,Furniture,36.6,15.372
10-11-2015,Central,Office Supplies,715.64,178.91
10-11-2015,Central,Office Supplies,795.51,143.1918
10-11-2015,Central,Technology,549.99,274.995
10-11-2015,Central,Office Supplies,74.76,34.3896
10-11-2015,Central,Furniture,29.22,12.8568
10-09-2014,South,Office Supplies,9.64,4.7236
05-08-2015,Central,Office Supplies,33.488,-1.2558
05-08-2015,Central,Office Supplies,23.04,-4.896
05-08-2015,Central,Office Supplies,1.362,-2.1792
05-08-2015,Central,Furniture,14.76,-11.439
03-09-2017,West,Furniture,239.666,14.098
01-11-2015,South,Furniture,301.96,45.294
29-04-2015,East,Office Supplies,7.968,2.8884
01-05-2016,South,Office Supplies,109.92,53.8608
01-05-2016,South,Office Supplies,19.44,9.3312
01-05-2016,South,Office Supplies,11.16,4.3524
05-08-2014,East,Office Supplies,79.47,22.2516
05-08-2014,East,Office Supplies,4.56,2.0064
05-08-2014,East,Furniture,1133.35,294.671
04-01-2016,East,Office Supplies,4.672,0.584
04-01-2016,East,Office Supplies,104.58,-80.178
07-11-2016,West,Furniture,1603.136,100.196
14-06-2016,West,Furniture,1293.488,80.843
24-09-2016,Central,Furniture,127.95,21.7515
30-03-2017,South,Office Supplies,59.76,16.7328
04-06-2017,South,Office Supplies,108.08,54.04
04-06-2017,South,Office Supplies,9.54,4.3884
07-04-2015,East,Office Supplies,11.736,1.0269
21-05-2014,East,Office Supplies,447.86,219.4514
21-05-2014,East,Office Supplies,17.94,8.7906
21-05-2014,East,Office Supplies,245.88,68.8464
05-09-2016,East,Office Supplies,192.16,92.2368
18-09-2016,West,Furniture,801.568,50.098
18-09-2016,West,Office Supplies,368.91,180.7659
18-09-2016,West,Furniture,885.528,-99.6219
13-03-2016,West,Furniture,28.28,7.3528
13-03-2016,West,Office Supplies,4912.59,196.5036
16-10-2014,West,Office Supplies,14.352,5.0232
16-10-2014,West,Technology,179.97,86.3856
08-10-2017,East,Office Supplies,42.76,11.1176
07-05-2015,South,Office Supplies,45.68,21.0128
14-04-2016,East,Office Supplies,25.06,11.7782
21-11-2016,Central,Office Supplies,38.432,13.4512
21-11-2016,Central,Office Supplies,21.568,1.6176
21-11-2016,Central,Technology,81.576,2.0394
10-09-2017,South,Office Supplies,2.78,1.3622
09-09-2017,West,Office Supplies,99.87,23.9688
01-11-2014,West,Office Supplies,44.4,22.2
01-11-2014,West,Office Supplies,21.4,9.63
03-04-2016,Central,Furniture,71.12,22.0472
03-04-2016,Central,Technology,259.96,124.7808
12-01-2017,West,Office Supplies,9.78,4.89
20-11-2015,West,Office Supplies,24.192,7.56
27-11-2016,East,Furniture,31.56,10.4148
06-11-2017,West,Office Supplies,59.94,28.1718
06-11-2017,West,Office Supplies,45.36,22.2264
06-11-2017,West,Office Supplies,26.4,12.672
06-11-2017,West,Office Supplies,41.4,19.872
06-11-2017,West,Technology,16.95,1.017
02-12-2016,West,Office Supplies,24.704,9.264
02-12-2016,West,Office Supplies,59.7,26.865
02-12-2016,West,Furniture,14.52,5.6628
02-12-2016,West,Office Supplies,104.184,33.8598
17-12-2016,West,Office Supplies,46.53,13.0284
24-08-2014,South,Office Supplies,25.5,6.63
17-09-2015,East,Office Supplies,14.9,1.043
17-09-2015,East,Office Supplies,87.71,41.2237
17-09-2015,East,Furniture,199.764,8.8784
17-09-2015,East,Office Supplies,94.6,27.434
17-09-2015,East,Furniture,4228.704,158.5764
17-09-2015,East,Furniture,2003.92,-25.049
17-09-2015,East,Technology,209.97,58.7916
17-09-2015,East,Technology,659.9,217.767
17-09-2015,East,Office Supplies,110.96,53.2608
17-09-2015,East,Technology,67.8,1.356
26-11-2016,East,Furniture,313.176,-120.0508
19-11-2017,South,Office Supplies,22.96,6.6584
03-06-2017,West,Technology,1099.5,362.835
08-04-2014,South,Furniture,1215.92,316.1392
11-10-2014,South,Office Supplies,7.31,3.4357
11-10-2014,South,Furniture,8.92,3.9248
07-07-2017,East,Furniture,87.21,-45.3492
07-07-2017,East,Office Supplies,15.552,5.4432
07-07-2017,East,Technology,683.988,-113.998
07-07-2017,East,Office Supplies,13.392,1.0044
07-07-2017,East,Technology,16.776,4.8231
07-07-2017,East,Technology,527.92,85.787
04-07-2016,West,Furniture,25.4,8.636
04-07-2016,West,Technology,177.48,19.9665
04-07-2016,West,Technology,71.976,8.997
19-05-2017,Central,Technology,95.992,9.5992
19-05-2017,Central,Office Supplies,13.216,4.2952
12-10-2017,West,Technology,435.84,130.752
12-10-2017,West,Office Supplies,5.88,1.5876
06-08-2016,West,Technology,211.168,18.4772
25-08-2014,West,Furniture,6.28,2.6376
25-08-2014,West,Technology,95.1,30.432
25-08-2014,West,Office Supplies,25.92,12.4416
25-08-2014,West,Office Supplies,48.84,13.1868
14-09-2015,Central,Office Supplies,25.9,12.691
05-03-2017,South,Office Supplies,42.68,19.6328
05-03-2017,South,Technology,299.97,125.9874
05-03-2017,South,Office Supplies,262.24,78.672
05-03-2017,South,Office Supplies,234.36,112.4928
15-04-2017,Central,Office Supplies,20.736,7.2576
30-03-2014,East,Office Supplies,10.5,2.94
11-11-2014,East,Furniture,23.968,7.7896
11-11-2014,East,Furniture,521.96,-250.5408
12-03-2016,West,Office Supplies,676.55,6.7655
12-03-2016,West,Office Supplies,154.9,40.274
12-03-2016,West,Office Supplies,30.56,14.9744
12-03-2016,West,Furniture,770.352,77.0352
09-02-2017,West,Furniture,21.12,6.5472
11-11-2014,West,Technology,575.928,57.5928
11-11-2014,West,Office Supplies,7.78,2.0228
11-11-2014,West,Office Supplies,123.92,55.764
20-08-2017,West,Office Supplies,17.22,5.166
20-08-2017,West,Office Supplies,226.56,63.4368
20-08-2017,West,Technology,107.88,10.788
15-01-2016,East,Office Supplies,81.98,40.1702
20-07-2014,West,Office Supplies,104.85,50.328
20-07-2014,West,Office Supplies,8.704,3.1552
20-07-2014,West,Office Supplies,19.92,9.7608
20-07-2014,West,Furniture,43.02,15.4872
06-02-2017,East,Furniture,240.784,30.098
25-12-2015,East,Office Supplies,414.96,124.488
08-10-2016,South,Office Supplies,387.72,-67.851
13-07-2017,Central,Office Supplies,360.38,93.6988
13-07-2017,Central,Office Supplies,13.56,6.2376
24-04-2017,West,Technology,552,34.5
07-09-2014,Central,Furniture,429.9,111.774
07-09-2014,Central,Office Supplies,32.06,15.3888
07-09-2014,Central,Furniture,161.96,45.3488
07-09-2014,Central,Office Supplies,19.86,5.7594
21-11-2016,East,Office Supplies,12.96,6.3504
16-09-2017,East,Office Supplies,20.544,6.42
19-07-2016,South,Furniture,185.58,76.0878
19-07-2016,South,Office Supplies,77.56,35.6776
19-07-2016,South,Office Supplies,87.92,0.8792
19-07-2016,South,Office Supplies,245.94,120.5106
19-07-2016,South,Office Supplies,8.6,4.042
19-07-2016,South,Furniture,504.9,126.225
15-09-2017,West,Office Supplies,2357.488,884.058
15-09-2017,West,Technology,369.544,32.3351
15-09-2017,West,Furniture,184.752,-20.7846
11-12-2016,East,Office Supplies,64.96,-4.06
11-12-2016,East,Office Supplies,13.52,1.69
11-12-2016,East,Furniture,458.43,-137.529
11-12-2016,East,Office Supplies,387.136,24.196
11-12-2016,East,Furniture,328.59,-147.8655
10-12-2014,West,Furniture,338.352,4.2294
10-12-2014,West,Office Supplies,25.92,12.4416
10-12-2014,West,Office Supplies,91.36,42.0256
13-12-2014,West,Furniture,87.96,7.6965
13-12-2014,West,Office Supplies,5.214,-4.1712
21-09-2017,South,Office Supplies,12.294,-8.6058
07-09-2017,West,Furniture,19.76,8.2992
02-11-2015,East,Furniture,109.764,8.5372
11-12-2017,East,Technology,128.85,3.8655
01-04-2017,South,Furniture,127.95,21.7515
30-12-2015,West,Office Supplies,68.52,31.5192
30-12-2015,West,Office Supplies,74.94,14.2386
30-12-2015,West,Technology,2548.56,286.713
30-12-2015,West,Office Supplies,271.44,122.148
30-12-2015,West,Technology,287.88,35.985
10-03-2016,West,Office Supplies,14.9,7.152
10-03-2016,West,Technology,4158.912,363.9048
06-04-2014,West,Furniture,91.96,15.6332
06-04-2014,West,Furniture,33.11,12.9129
06-04-2014,West,Office Supplies,19.44,9.3312
06-04-2014,West,Office Supplies,55.48,26.6304
05-10-2014,East,Office Supplies,91.92,11.49
13-08-2016,South,Office Supplies,17.34,4.6818
13-08-2016,South,Technology,71.98,15.1158
17-11-2014,Central,Office Supplies,7.08,2.478
24-04-2017,East,Technology,69.98,4.8986
24-08-2017,East,Office Supplies,646.272,64.6272
24-08-2017,East,Office Supplies,10.368,3.7584
23-02-2017,West,Office Supplies,8.4,0.336
23-02-2017,West,Technology,71.96,25.186
19-11-2016,South,Office Supplies,18.48,6.006
14-11-2016,West,Office Supplies,9.84,2.8536
06-07-2017,South,Furniture,239.24,23.924
25-12-2016,East,Furniture,21.12,6.5472
23-04-2017,East,Office Supplies,54.9,15.372
14-12-2015,West,Furniture,15.24,5.1816
